date,Year,Month,Weekday Name,drug_code,ddd_sales,drug_name,abc_class,ved_class,atc_desc,priority,day_of_week,is_weekend,quarter,week_of_year
12/10/2017,2017,10,Thursday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,41
13/10/2017,2017,10,Friday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,41
14/10/2017,2017,10,Saturday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,41
15/10/2017,2017,10,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,41
16/10/2017,2017,10,Monday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,42
17/10/2017,2017,10,Tuesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,42
18/10/2017,2017,10,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,42
19/10/2017,2017,10,Thursday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,42
20/10/2017,2017,10,Friday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,42
21/10/2017,2017,10,Saturday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,42
22/10/2017,2017,10,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,42
23/10/2017,2017,10,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,43
24/10/2017,2017,10,Tuesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,43
25/10/2017,2017,10,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,43
26/10/2017,2017,10,Thursday,R06,2.3,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,43
27/10/2017,2017,10,Friday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,43
28/10/2017,2017,10,Saturday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,43
29/10/2017,2017,10,Sunday,R06,2.2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,43
30/10/2017,2017,10,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,44
31/10/2017,2017,10,Tuesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,44
01/11/2017,2017,11,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,44
02/11/2017,2017,11,Thursday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,44
03/11/2017,2017,11,Friday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,44
04/11/2017,2017,11,Saturday,R06,3.2,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,44
05/11/2017,2017,11,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,44
06/11/2017,2017,11,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,45
07/11/2017,2017,11,Tuesday,R06,1.5,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,45
08/11/2017,2017,11,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,45
09/11/2017,2017,11,Thursday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,45
10/11/2017,2017,11,Friday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,45
11/11/2017,2017,11,Saturday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,45
12/11/2017,2017,11,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,45
13/11/2017,2017,11,Monday,R06,0.2,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,46
14/11/2017,2017,11,Tuesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,46
15/11/2017,2017,11,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,46
16/11/2017,2017,11,Thursday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,46
17/11/2017,2017,11,Friday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,46
18/11/2017,2017,11,Saturday,R06,1.2,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,46
19/11/2017,2017,11,Sunday,R06,2.5,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,46
20/11/2017,2017,11,Monday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,47
21/11/2017,2017,11,Tuesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,47
22/11/2017,2017,11,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,47
23/11/2017,2017,11,Thursday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,47
24/11/2017,2017,11,Friday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,47
25/11/2017,2017,11,Saturday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,47
26/11/2017,2017,11,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,47
27/11/2017,2017,11,Monday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,48
28/11/2017,2017,11,Tuesday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,48
29/11/2017,2017,11,Wednesday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,48
30/11/2017,2017,11,Thursday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,48
01/12/2017,2017,12,Friday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,48
02/12/2017,2017,12,Saturday,R06,1.5,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,48
03/12/2017,2017,12,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,48
04/12/2017,2017,12,Monday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,49
05/12/2017,2017,12,Tuesday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,49
06/12/2017,2017,12,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,49
07/12/2017,2017,12,Thursday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,49
08/12/2017,2017,12,Friday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,49
09/12/2017,2017,12,Saturday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,49
10/12/2017,2017,12,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,49
11/12/2017,2017,12,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,50
12/12/2017,2017,12,Tuesday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,50
13/12/2017,2017,12,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,50
14/12/2017,2017,12,Thursday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,50
15/12/2017,2017,12,Friday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,50
16/12/2017,2017,12,Saturday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,50
17/12/2017,2017,12,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,50
18/12/2017,2017,12,Monday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,51
19/12/2017,2017,12,Tuesday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,51
20/12/2017,2017,12,Wednesday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,51
21/12/2017,2017,12,Thursday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,51
22/12/2017,2017,12,Friday,R06,1.6,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,51
23/12/2017,2017,12,Saturday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,51
24/12/2017,2017,12,Sunday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,51
25/12/2017,2017,12,Monday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,4,52
26/12/2017,2017,12,Tuesday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,4,52
27/12/2017,2017,12,Wednesday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,4,52
28/12/2017,2017,12,Thursday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,4,52
29/12/2017,2017,12,Friday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,4,52
30/12/2017,2017,12,Saturday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,4,52
31/12/2017,2017,12,Sunday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,4,52
01/01/2018,2018,1,Monday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,1
02/01/2018,2018,1,Tuesday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,1
03/01/2018,2018,1,Wednesday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,1
04/01/2018,2018,1,Thursday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,1
05/01/2018,2018,1,Friday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,1
06/01/2018,2018,1,Saturday,R06,8,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,1
07/01/2018,2018,1,Sunday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,1
08/01/2018,2018,1,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,2
09/01/2018,2018,1,Tuesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,2
10/01/2018,2018,1,Wednesday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,2
11/01/2018,2018,1,Thursday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,2
12/01/2018,2018,1,Friday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,2
13/01/2018,2018,1,Saturday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,2
14/01/2018,2018,1,Sunday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,2
15/01/2018,2018,1,Monday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,3
16/01/2018,2018,1,Tuesday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,3
17/01/2018,2018,1,Wednesday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,3
18/01/2018,2018,1,Thursday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,3
19/01/2018,2018,1,Friday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,3
20/01/2018,2018,1,Saturday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,3
21/01/2018,2018,1,Sunday,R06,3.5,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,3
22/01/2018,2018,1,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,4
23/01/2018,2018,1,Tuesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,4
24/01/2018,2018,1,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,4
25/01/2018,2018,1,Thursday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,4
26/01/2018,2018,1,Friday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,4
27/01/2018,2018,1,Saturday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,4
28/01/2018,2018,1,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,4
29/01/2018,2018,1,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,5
30/01/2018,2018,1,Tuesday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,5
31/01/2018,2018,1,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,5
01/02/2018,2018,2,Thursday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,5
02/02/2018,2018,2,Friday,R06,4.4,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,5
03/02/2018,2018,2,Saturday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,5
04/02/2018,2018,2,Sunday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,5
05/02/2018,2018,2,Monday,R06,0.66,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,6
06/02/2018,2018,2,Tuesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,6
07/02/2018,2018,2,Wednesday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,6
08/02/2018,2018,2,Thursday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,6
09/02/2018,2018,2,Friday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,6
10/02/2018,2018,2,Saturday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,6
11/02/2018,2018,2,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,6
12/02/2018,2018,2,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,7
13/02/2018,2018,2,Tuesday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,7
14/02/2018,2018,2,Wednesday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,7
15/02/2018,2018,2,Thursday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,7
16/02/2018,2018,2,Friday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,7
17/02/2018,2018,2,Saturday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,7
18/02/2018,2018,2,Sunday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,7
19/02/2018,2018,2,Monday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,8
20/02/2018,2018,2,Tuesday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,8
21/02/2018,2018,2,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,8
22/02/2018,2018,2,Thursday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,8
23/02/2018,2018,2,Friday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,8
24/02/2018,2018,2,Saturday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,8
25/02/2018,2018,2,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,8
26/02/2018,2018,2,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,9
27/02/2018,2018,2,Tuesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,9
28/02/2018,2018,2,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,9
01/03/2018,2018,3,Thursday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,9
02/03/2018,2018,3,Friday,R06,5.5,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,9
03/03/2018,2018,3,Saturday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,9
04/03/2018,2018,3,Sunday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,9
05/03/2018,2018,3,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,10
06/03/2018,2018,3,Tuesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,10
07/03/2018,2018,3,Wednesday,R06,1.4,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,10
08/03/2018,2018,3,Thursday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,10
09/03/2018,2018,3,Friday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,10
10/03/2018,2018,3,Saturday,R06,6,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,10
11/03/2018,2018,3,Sunday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,10
12/03/2018,2018,3,Monday,R06,8,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,11
13/03/2018,2018,3,Tuesday,R06,5,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,11
14/03/2018,2018,3,Wednesday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,11
15/03/2018,2018,3,Thursday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,11
16/03/2018,2018,3,Friday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,11
17/03/2018,2018,3,Saturday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,11
18/03/2018,2018,3,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,11
19/03/2018,2018,3,Monday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,12
20/03/2018,2018,3,Tuesday,R06,5,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,12
21/03/2018,2018,3,Wednesday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,12
22/03/2018,2018,3,Thursday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,12
23/03/2018,2018,3,Friday,R06,8.5,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,12
24/03/2018,2018,3,Saturday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,12
25/03/2018,2018,3,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,1,12
26/03/2018,2018,3,Monday,R06,3.3,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,1,13
27/03/2018,2018,3,Tuesday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,1,13
28/03/2018,2018,3,Wednesday,R06,1.5,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,1,13
29/03/2018,2018,3,Thursday,R06,3.3,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,1,13
30/03/2018,2018,3,Friday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,1,13
31/03/2018,2018,3,Saturday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,1,13
01/04/2018,2018,4,Sunday,R06,5,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,13
02/04/2018,2018,4,Monday,R06,10,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,14
03/04/2018,2018,4,Tuesday,R06,3.5,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,14
04/04/2018,2018,4,Wednesday,R06,8,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,14
05/04/2018,2018,4,Thursday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,14
06/04/2018,2018,4,Friday,R06,5,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,14
07/04/2018,2018,4,Saturday,R06,7,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,2,14
08/04/2018,2018,4,Sunday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,14
09/04/2018,2018,4,Monday,R06,6,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,15
10/04/2018,2018,4,Tuesday,R06,10,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,15
11/04/2018,2018,4,Wednesday,R06,11,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,15
12/04/2018,2018,4,Thursday,R06,4.5,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,15
13/04/2018,2018,4,Friday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,15
14/04/2018,2018,4,Saturday,R06,12,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,2,15
15/04/2018,2018,4,Sunday,R06,6,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,15
16/04/2018,2018,4,Monday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,16
17/04/2018,2018,4,Tuesday,R06,6,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,16
18/04/2018,2018,4,Wednesday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,16
19/04/2018,2018,4,Thursday,R06,7,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,16
20/04/2018,2018,4,Friday,R06,9,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,16
21/04/2018,2018,4,Saturday,R06,6.2,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,2,16
22/04/2018,2018,4,Sunday,R06,6.5,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,16
23/04/2018,2018,4,Monday,R06,9,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,17
24/04/2018,2018,4,Tuesday,R06,12,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,17
25/04/2018,2018,4,Wednesday,R06,9,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,17
26/04/2018,2018,4,Thursday,R06,5,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,17
27/04/2018,2018,4,Friday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,17
28/04/2018,2018,4,Saturday,R06,7,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,2,17
29/04/2018,2018,4,Sunday,R06,10.4,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,17
30/04/2018,2018,4,Monday,R06,7,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,18
01/05/2018,2018,5,Tuesday,R06,8,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,18
02/05/2018,2018,5,Wednesday,R06,9,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,18
03/05/2018,2018,5,Thursday,R06,10,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,18
04/05/2018,2018,5,Friday,R06,10.5,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,18
05/05/2018,2018,5,Saturday,R06,7,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,2,18
06/05/2018,2018,5,Sunday,R06,13.5,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,18
07/05/2018,2018,5,Monday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,19
08/05/2018,2018,5,Tuesday,R06,9,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,19
09/05/2018,2018,5,Wednesday,R06,5,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,19
10/05/2018,2018,5,Thursday,R06,6,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,19
11/05/2018,2018,5,Friday,R06,10,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,19
12/05/2018,2018,5,Saturday,R06,8,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,2,19
13/05/2018,2018,5,Sunday,R06,10,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,19
14/05/2018,2018,5,Monday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,20
15/05/2018,2018,5,Tuesday,R06,7,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,20
16/05/2018,2018,5,Wednesday,R06,8,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,20
17/05/2018,2018,5,Thursday,R06,4,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,20
18/05/2018,2018,5,Friday,R06,2.4,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,20
19/05/2018,2018,5,Saturday,R06,5,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,2,20
20/05/2018,2018,5,Sunday,R06,10,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,20
21/05/2018,2018,5,Monday,R06,5,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,21
22/05/2018,2018,5,Tuesday,R06,6,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,21
23/05/2018,2018,5,Wednesday,R06,7,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,21
24/05/2018,2018,5,Thursday,R06,1,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,21
25/05/2018,2018,5,Friday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,21
26/05/2018,2018,5,Saturday,R06,5,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,2,21
27/05/2018,2018,5,Sunday,R06,11,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,21
28/05/2018,2018,5,Monday,R06,6,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,22
29/05/2018,2018,5,Tuesday,R06,6,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,22
30/05/2018,2018,5,Wednesday,R06,10,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,22
31/05/2018,2018,5,Thursday,R06,5.64,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,22
01/06/2018,2018,6,Friday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,22
02/06/2018,2018,6,Saturday,R06,9,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,2,22
03/06/2018,2018,6,Sunday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,22
04/06/2018,2018,6,Monday,R06,6,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,23
05/06/2018,2018,6,Tuesday,R06,7,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,23
06/06/2018,2018,6,Wednesday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,23
07/06/2018,2018,6,Thursday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,23
08/06/2018,2018,6,Friday,R06,4.4,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,23
09/06/2018,2018,6,Saturday,R06,0,Antihistamine,C,E,Seasonal demand pattern,C-E,5,1,2,23
10/06/2018,2018,6,Sunday,R06,3,Antihistamine,C,E,Seasonal demand pattern,C-E,6,1,2,23
11/06/2018,2018,6,Monday,R06,6,Antihistamine,C,E,Seasonal demand pattern,C-E,0,0,2,24
12/06/2018,2018,6,Tuesday,R06,7.4,Antihistamine,C,E,Seasonal demand pattern,C-E,1,0,2,24
13/06/2018,2018,6,Wednesday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,2,0,2,24
14/06/2018,2018,6,Thursday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,3,0,2,24
15/06/2018,2018,6,Friday,R06,2,Antihistamine,C,E,Seasonal demand pattern,C-E,4,0,2,24
